n_2DEG,Total Mobility,Remote Impurity Mobility,Dislocation Mobility,Background Impurity Mobility,Alloy Disorder Mobility,Optical Phonon Mobility,Interface Roughness Mobility,Remote Barrier Mobility
2.458026502650265088e+18,7.254721954135550277e+01,7.924972646467594910e+10,1.092519631161606163e+08,5.634246961793285608e+08,7.398105434499474597e+01,8.932468292012561035e+10,3.904730340742994940e+03,9.057111595962966385e+04
2.458326432643264512e+18,7.254425750585198784e+01,7.926423206192146301e+10,1.092714730679314733e+08,5.635278234970563650e+08,7.397804552677585832e+01,8.932468292012561035e+10,3.904500442508512151e+03,9.058769378505315399e+04
2.458626362636263936e+18,7.254129594890102339e+01,7.927873854407723999e+10,1.092909841613286287e+08,5.636309571060395241e+08,7.397503719797396116e+01,8.932468292012561035e+10,3.904270584778151715e+03,9.060427262180253456e+04
2.458926292629262848e+18,7.253833487036776262e+01,7.929324591108921814e+10,1.093104963962815404e+08,5.637340970058941841e+08,7.397202935844977389e+01,8.932468292012561035e+10,3.904040767540055640e+03,9.062085246981628006e+04
2.459226222622262272e+18,7.253537427011735872e+01,7.930775416290348816e+10,1.093300097727238536e+08,5.638372431962370872e+08,7.396902200806403016e+01,8.932468292012561035e+10,3.903810990782364115e+03,9.063743332903258852e+04
2.459526152615261696e+18,7.253241414801514964e+01,7.932226329946607971e+10,1.093495242905861437e+08,5.639403956766844988e+08,7.396601514667759147e+01,8.932468292012561035e+10,3.903581254493233700e+03,9.065401519938981801e+04
2.459826082608261120e+18,7.252945450392637383e+01,7.933677332072305298e+10,1.093690399498017579e+08,5.640435544468526840e+08,7.396300877415126251e+01,8.932468292012561035e+10,3.903351558660816409e+03,9.067059808082632662e+04
2.460126012601260032e+18,7.252649533771644030e+01,7.935128422662039185e+10,1.093885567503033280e+08,5.641467195063581467e+08,7.396000289034603270e+01,8.932468292012561035e+10,3.903121903273270163e+03,9.068718197328050155e+04
2.460425942594259456e+18,7.252353664925077226e+01,7.936579601710435486e+10,1.094080746920187771e+08,5.642498908548178673e+08,7.395699749512286303e+01,8.932468292012561035e+10,3.902892288318763804e+03,9.070376687669071543e+04
2.460725872587258880e+18,7.252057843839480711e+01,7.938030869212084961e+10,1.094275937748821676e+08,5.643530684918482304e+08,7.395399258834277134e+01,8.932468292012561035e+10,3.902662713785462984e+03,9.072035279099526815e+04
2.461025802580258304e+18,7.251762070501411017e+01,7.939482225161608887e+10,1.094471139988272041e+08,5.644562524170660973e+08,7.395098816986687496e+01,8.932468292012561035e+10,3.902433179661545637e+03,9.073693971613264875e+04
2.461325732573257216e+18,7.251466344897423255e+01,7.940933669553599548e+10,1.094666353637829572e+08,5.645594426300878525e+08,7.394798423955631961e+01,8.932468292012561035e+10,3.902203685935186968e+03,9.075352765204114257e+04
2.461625662566256640e+18,7.251170667014085325e+01,7.942385202382688904e+10,1.094861578696830422e+08,5.646626391305310726e+08,7.394498079727233630e+01,8.932468292012561035e+10,3.901974232594571276e+03,9.077011659865931142e+04
2.461925592559256064e+18,7.250875036837963705e+01,7.943836823643479919e+10,1.095056815164574683e+08,5.647658419180121422e+08,7.394197784287617026e+01,8.932468292012561035e+10,3.901744819627887409e+03,9.078670655592549883e+04
2.462225522552255488e+18,7.250579454355631981e+01,7.945288533330583191e+10,1.095252063040421456e+08,5.648690509921485186e+08,7.393897537622913774e+01,8.932468292012561035e+10,3.901515447023331490e+03,9.080329752377812110e+04
2.462525452545254400e+18,7.250283919553675105e+01,7.946740331438615417e+10,1.095447322323655486e+08,5.649722663525569439e+08,7.393597339719266870e+01,8.932468292012561035e+10,3.901286114769099640e+03,9.081988950215562363e+04
2.462825382538253824e+18,7.249988432418670925e+01,7.948192217962191772e+10,1.095642593013580143e+08,5.650754879988547564e+08,7.393297190562812204e+01,8.932468292012561035e+10,3.901056822853396170e+03,9.083648249099651002e+04
2.463125312531253248e+18,7.249692992937212921e+01,7.949644192895936584e+10,1.095837875109563768e+08,5.651787159306592941e+08,7.392997090139701299e+01,8.932468292012561035e+10,3.900827571264429480e+03,9.085307649023926933e+04
2.463425242524252672e+18,7.249397601095900256e+01,7.951096256234449768e+10,1.096033168610893190e+08,5.652819501475875378e+08,7.392697038436094203e+01,8.932468292012561035e+10,3.900598359990409790e+03,9.086967149982230330e+04
2.463725172517251584e+18,7.249102256881330675e+01,7.952548407972355652e+10,1.096228473516901284e+08,5.653851906492569447e+08,7.392397035438145281e+01,8.932468292012561035e+10,3.900369189019557325e+03,9.088626751968414464e+04
2.464025102510251008e+18,7.248806960280113287e+01,7.954000648104284668e+10,1.096423789826912433e+08,5.654884374352852106e+08,7.392097081132024528e+01,8.932468292012561035e+10,3.900140058340094129e+03,9.090286454976323876e+04
2.464325032503250432e+18,7.248511711278854364e+01,7.955452976624845886e+10,1.096619117540226281e+08,5.655916905052897930e+08,7.391797175503897677e+01,8.932468292012561035e+10,3.899910967940243609e+03,9.091946258999822021e+04
2.464624962496249856e+18,7.248216509864180068e+01,7.956905393528660583e+10,1.096814456656163335e+08,5.656949498588880301e+08,7.391497318539948935e+01,8.932468292012561035e+10,3.899681917808240996e+03,9.093606164032757806e+04
2.464924892489248768e+18,7.247921356022709460e+01,7.958357898810351562e+10,1.097009807174071074e+08,5.657982154956976175e+08,7.391197510226359668e+01,8.932468292012561035e+10,3.899452907932324706e+03,9.095266170068972860e+04
2.465224822482248192e+18,7.247626249741065863e+01,7.959810492464546204e+10,1.097205169093253314e+08,5.659014874153364897e+08,7.390897750549309819e+01,8.932468292012561035e+10,3.899223938300734517e+03,9.096926277102342283e+04
2.465524752475247616e+18,7.247331191005892492e+01,7.961263174485867310e+10,1.097400542413035929e+08,5.660047656174223423e+08,7.390598039495009175e+01,8.932468292012561035e+10,3.898995008901715210e+03,9.098586485126700427e+04
2.465824682468247040e+18,7.247036179803818357e+01,7.962715944868931580e+10,1.097595927132733166e+08,5.661080501015729904e+08,7.390298377049641942e+01,8.932468292012561035e+10,3.898766119723519751e+03,9.100246794135919481e+04
2.466124612461245952e+18,7.246741216121493778e+01,7.964168803608369446e+10,1.097791323251681775e+08,5.662113408674061298e+08,7.389998763199422172e+01,8.932468292012561035e+10,3.898537270754402925e+03,9.101907204123854171e+04
2.466424542454245376e+18,7.246446299945566238e+01,7.965621750698820496e+10,1.097986730769169480e+08,5.663146379145402908e+08,7.389699197930558228e+01,8.932468292012561035e+10,3.898308461982628160e+03,9.103567715084366500e+04
2.466724472447244800e+18,7.246151431262690323e+01,7.967074786134893799e+10,1.098182149684537053e+08,5.664179412425931692e+08,7.389399681229265582e+01,8.932468292012561035e+10,3.898079693396457515e+03,9.105228327011305373e+04
2.467024402440244224e+18,7.245856610059527725e+01,7.968527909911228943e+10,1.098377579997124970e+08,5.665212508511830568e+08,7.389100213081768231e+01,8.932468292012561035e+10,3.897850964984162601e+03,9.106889039898548799e+04
2.467324332433243136e+18,7.245561836322744398e+01,7.969981122022448730e+10,1.098573021706206650e+08,5.666245667399278879e+08,7.388800793474293016e+01,8.932468292012561035e+10,3.897622276734021852e+03,9.108549853739941318e+04
2.467624262426242560e+18,7.245267110039007719e+01,7.971434422463191223e+10,1.098768474811163247e+08,5.667278889084463120e+08,7.388501422393072460e+01,8.932468292012561035e+10,3.897393628634306424e+03,9.110210768529358029e+04
2.467924192419241984e+18,7.244972431194996432e+01,7.972887811228082275e+10,1.098963939311276972e+08,5.668312173563566208e+08,7.388202099824344771e+01,8.932468292012561035e+10,3.897165020673311119e+03,9.111871784260669665e+04
2.468224122412241408e+18,7.244677799777393545e+01,7.974341288311759949e+10,1.099159415205863118e+08,5.669345520832769871e+08,7.387902825754356684e+01,8.932468292012561035e+10,3.896936452839317099e+03,9.113532900927729497e+04
2.468524052405240832e+18,7.244383215772882068e+01,7.975794853708856201e+10,1.099354902494291812e+08,5.670378930888260603e+08,7.387603600169354934e+01,8.932468292012561035e+10,3.896707925120625987e+03,9.115194118524411169e+04
2.468823982398239744e+18,7.244088679168156375e+01,7.977248507414001465e+10,1.099550401175816655e+08,5.671412403726222515e+08,7.387304423055596203e+01,8.932468292012561035e+10,3.896479437505531223e+03,9.116855437044575228e+04
2.469123912391239168e+18,7.243794189949915108e+01,7.978702249421836853e+10,1.099745911249810308e+08,5.672445939342845678e+08,7.387005294399342858e+01,8.932468292012561035e+10,3.896250989982337160e+03,9.118516856482101139e+04
