n_2DEG,Total Mobility,Remote Impurity Mobility,Dislocation Mobility,Background Impurity Mobility,Alloy Disorder Mobility,Optical Phonon Mobility,Interface Roughness Mobility,Remote Barrier Mobility
7.601228122812281600e+17,1.069123350284944252e+02,1.362835945683765984e+10,2.000655232096215338e+07,9.689060932991366088e+07,1.094013721405213744e+02,7.920297714344086444e+02,6.732204745312293198e+03,1.557526795067161038e+04
7.604227422742274560e+17,1.068987406650628458e+02,1.363642648932565880e+10,2.001781080356293917e+07,9.694796177176271379e+07,1.093869866914977678e+02,7.920157810580030855e+02,6.731053051058700476e+03,1.558448741637219064e+04
7.607226722672267520e+17,1.068851529833437723e+02,1.364449511289156532e+10,2.002907130549199507e+07,9.700532552535536885e+07,1.093726088057995725e+02,7.920018017135627133e+02,6.729901918753093014e+03,1.559370870044750154e+04
7.610226022602260480e+17,1.068715719777680704e+02,1.365256532722167587e+10,2.004033382636559755e+07,9.706270058846141398e+07,1.093582384764706035e+02,7.919878333880436685e+02,6.728751347980643914e+03,1.560293180253906212e+04
7.613225322532253440e+17,1.068579976427732419e+02,1.366063713200250816e+10,2.005159836579947174e+07,9.712008695885202289e+07,1.093438756965638987e+02,7.919738760684234649e+02,6.727601338326856421e+03,1.561215672228857875e+04
7.616224622462246400e+17,1.068444299728028710e+02,1.366871052692072868e+10,2.006286492341070250e+07,9.717748463429966569e+07,1.093295204591415200e+02,7.919599297416990566e+02,6.726451889377566658e+03,1.562138345933797791e+04
7.619223922392239360e+17,1.068308689623071075e+02,1.367678551166321182e+10,2.007413349881592020e+07,9.723489361257816851e+07,1.093151727572746523e+02,7.919459943948885439e+02,6.725303000718953626e+03,1.563061201332938799e+04
7.622223222322232320e+17,1.068173146057424390e+02,1.368486208591700363e+10,2.008540409163178131e+07,9.729231389146259427e+07,1.093008325840436612e+02,7.919320700150307175e+02,6.724154671937521925e+03,1.563984238390515202e+04
7.625222522252225280e+17,1.068037668975715917e+02,1.369294024936936951e+10,2.009667670147676393e+07,9.734974546872939169e+07,1.092864999325379074e+02,7.919181565891840364e+02,6.723006902620139044e+03,1.564907457070784585e+04
7.628221822182218240e+17,1.067902258322636584e+02,1.370102000170768738e+10,2.010795132796699926e+07,9.740718834215627611e+07,1.092721747958557756e+02,7.919042541044279915e+02,6.721859692353960781e+03,1.565830857338021451e+04
7.631221122112211200e+17,1.067766914042941409e+02,1.370910134261960220e+10,2.011922797072052211e+07,9.746464250952230394e+07,1.092578571671047456e+02,7.918903625478615140e+02,6.720713040726526742e+03,1.566754439156526314e+04
7.634220422042204160e+17,1.067631636081447937e+02,1.371718427179287720e+10,2.013050662935553491e+07,9.752210796860782802e+07,1.092435470394013777e+02,7.918764819066046812e+02,6.719566947325680303e+03,1.567678202490614603e+04
7.637219721972197120e+17,1.067496424383036668e+02,1.372526878891549683e+10,2.014178730348998681e+07,9.757958471719448268e+07,1.092292444058711567e+02,7.918626121677976926e+02,6.718421411739614996e+03,1.568602147304629034e+04
7.640219021902190080e+17,1.067361278892651200e+02,1.373335489367564011e+10,2.015306999274224788e+07,9.763707275306527317e+07,1.092149492596485771e+02,7.918487533186003020e+02,6.717276433556862685e+03,1.569526273562930328e+04
7.643218321832183040e+17,1.067226199555298507e+02,1.374144258576161194e+10,2.016435469673090056e+07,9.769457207400444150e+07,1.092006615938771432e+02,7.918349053461931817e+02,6.716132012366277195e+03,1.570450581229898489e+04
7.646217621762176000e+17,1.067091186316047811e+02,1.374953186486196709e+10,2.017564141507466882e+07,9.775208267779760063e+07,1.091863814017092977e+02,7.918210682377765579e+02,6.714988147757056140e+03,1.571375070269938806e+04
7.649216921692168960e+17,1.066956239120030858e+02,1.375762273066539764e+10,2.018693014739218727e+07,9.780960456223160028e+07,1.091721086763064932e+02,7.918072419805708932e+02,6.713844839318740014e+03,1.572299740647474755e+04
7.652216221622161920e+17,1.066821357912443062e+02,1.376571518286079788e+10,2.019822089330365136e+07,9.786713772509461641e+07,1.091578434108390496e+02,7.917934265618171139e+02,6.712702086641182177e+03,1.573224592326949278e+04
7.655215521552154880e+17,1.066686542638541795e+02,1.377380922113725662e+10,2.020951365242775530e+07,9.792468216417618096e+07,1.091435855984862542e+02,7.917796219687753592e+02,6.711559889314599786e+03,1.574149625272829508e+04
7.658214821482147840e+17,1.066551793243645960e+02,1.378190484518402672e+10,2.022080842438405380e+07,9.798223787726700306e+07,1.091293352324362331e+02,7.917658281887262319e+02,6.710418246929523775e+03,1.575074839449602769e+04
7.661214121412140800e+17,1.066417109673138555e+02,1.379000205469052696e+10,2.023210520879310742e+07,9.803980486215923727e+07,1.091150923058861082e+02,7.917520452089703440e+02,6.709277159076826138e+03,1.576000234821775484e+04
7.664213421342135040e+17,1.066282491872463254e+02,1.379810084934641647e+10,2.024340400527430698e+07,9.809738311664624512e+07,1.091008568120417408e+02,7.917382730168276339e+02,6.708136625347713561e+03,1.576925811353876634e+04
7.667212721272128000e+17,1.066147939787127541e+02,1.380620122884145927e+10,2.025470481344830990e+07,9.815497263852265477e+07,1.090866287441180162e+02,7.917245115996389586e+02,6.706996645333732886e+03,1.577851569010452840e+04
7.670212021202120960e+17,1.066013453362699721e+02,1.381430319286567688e+10,2.026600763293549418e+07,9.821257342558445036e+07,1.090724080953385169e+02,7.917107609447635923e+02,6.705857218626766553e+03,1.578777507756077648e+04
7.673211321132113920e+17,1.065879032544810627e+02,1.382240674110922050e+10,2.027731246335710585e+07,9.827018547562889755e+07,1.090581948589357495e+02,7.916970210395812728e+02,6.704718344819013510e+03,1.579703627555339517e+04
7.676210621062106880e+17,1.065744677279152626e+02,1.383051187326243591e+10,2.028861930433309823e+07,9.832780878645455837e+07,1.090439890281509605e+02,7.916832918714918605e+02,6.703580023503032862e+03,1.580629928372850190e+04
7.679209920992099840e+17,1.065610387511480752e+02,1.383861858901587868e+10,2.029992815548569709e+07,9.838544335586124659e+07,1.090297905962342924e+02,7.916695734279142016e+02,6.702442254271697493e+03,1.581556410173243421e+04
7.682209220922092800e+17,1.065476163187611007e+02,1.384672688806023026e+10,2.031123901643556729e+07,9.844308918165013194e+07,1.090155995564446130e+02,7.916558656962870373e+02,6.701305036718220435e+03,1.582483072921169151e+04
7.685208520852085760e+17,1.065342004253421351e+02,1.385483677008640862e+10,2.032255188680490479e+07,9.850074626162362099e+07,1.090014159020495299e+02,7.916421686640690041e+02,6.700168370436168516e+03,1.583409916581304060e+04
7.688207820782078720e+17,1.065207910654851702e+02,1.386294823478549004e+10,2.033386676621532068e+07,9.855841459358538687e+07,1.089872396263254899e+02,7.916284823187376105e+02,6.699032255019410513e+03,1.584336941118341383e+04
7.691207120712071680e+17,1.065073882337903086e+02,1.387106128184870911e+10,2.034518365428885445e+07,9.861609417534045875e+07,1.089730707225576083e+02,7.916148066477906013e+02,6.697896690062173548e+03,1.585264146496995272e+04
7.694206420642064640e+17,1.064939919248637068e+02,1.387917591096751404e+10,2.035650255064758658e+07,9.867378500469507277e+07,1.089589091840397259e+02,7.916011416387450481e+02,6.696761675158998514e+03,1.586191532682001889e+04
7.697205720572057600e+17,1.064806021333178592e+02,1.388729212183353233e+10,2.036782345491424575e+07,9.873148707945682108e+07,1.089447550040744943e+02,7.915874872791371217e+02,6.695627209904786469e+03,1.587119099638118314e+04
7.700205020502050560e+17,1.064672188537712287e+02,1.389540991413855743e+10,2.037914636671129614e+07,9.878920039743456244e+07,1.089306081759731342e+02,7.915738435565230020e+02,6.694493293894759518e+03,1.588046847330121091e+04
7.703204320432043520e+17,1.064538420808483892e+02,1.390352928757455254e+10,2.039047128566205502e+07,9.884692495643831789e+07,1.089164686930556059e+02,7.915602104584775134e+02,6.693359926724448997e+03,1.588974775722806407e+04
7.706203620362036480e+17,1.064404718091801527e+02,1.391165024183369255e+10,2.040179821138925105e+07,9.890466075427959859e+07,1.089023365486505668e+02,7.915465879725953755e+02,6.692227107989766409e+03,1.589902884780992645e+04
7.709202920292029440e+17,1.064271080334033144e+02,1.391977277660829544e+10,2.041312714351662993e+07,9.896240778877103329e+07,1.088882117360953146e+02,7.915329760864908621e+02,6.691094837286924303e+03,1.590831174469519829e+04
7.712202220222022400e+17,1.064137507481607514e+02,1.392789689159090233e+10,2.042445808166743442e+07,9.902016605772654712e+07,1.088740942487357160e+02,7.915193747877965507e+02,6.689963114212484470e+03,1.591759644753246539e+04
7.715201520152015360e+17,1.064003999481014944e+02,1.393602258647419357e+10,2.043579102546526492e+07,9.907793555896142125e+07,1.088599840799263205e+02,7.915057840641652547e+02,6.688831938363318841e+03,1.592688295597050637e+04
7.718200820082008320e+17,1.063870556278805850e+02,1.394414986095104599e+10,2.044712597453469411e+07,9.913571629029211402e+07,1.088458812230302755e+02,7.914922039032684324e+02,6.687701309336671329e+03,1.593617126965834541e+04
7.721200120012001280e+17,1.063737177821592184e+02,1.395227871471451759e+10,2.045846292849938199e+07,9.919350824953643978e+07,1.088317856714193965e+02,7.914786342927964142e+02,6.686571226730079616e+03,1.594546138824517038e+04
7.724199419941994240e+17,1.063603864056045296e+02,1.396040914745783615e+10,2.046980188698415086e+07,9.925131143451340497e+07,1.088176974184739265e+02,7.914650752204595392e+02,6.685441690141435174e+03,1.595475331138038564e+04
7.727198719871987200e+17,1.063470614928897788e+02,1.396854115887442589e+10,2.048114284961320087e+07,9.930912584304334223e+07,1.088036164575827769e+02,7.914515266739869048e+02,6.684312699168971449e+03,1.596404703871363199e+04
7.730198019801980160e+17,1.063337430386942373e+02,1.397667474865785599e+10,2.049248581601196900e+07,9.936695147294785082e+07,1.087895427821433998e+02,7.914379886411257985e+02,6.683184253411231111e+03,1.597334256989469759e+04
7.733197319731973120e+17,1.063204310377031874e+02,1.398480991650191689e+10,2.050383078580518067e+07,9.942478832204981148e+07,1.087754763855618023e+02,7.914244611096434028e+02,6.682056352467091529e+03,1.598263990457362524e+04
7.736196619661966080e+17,1.063071254846079654e+02,1.399294666210055161e+10,2.051517775861772895e+07,9.948263638817326725e+07,1.087614172612524328e+02,7.914109440673258860e+02,6.680928995935797502e+03,1.599193904240063603e+04
7.739195919591959040e+17,1.062938263741059615e+02,1.400108498514787102e+10,2.052652673407597467e+07,9.954049566914366186e+07,1.087473654026383372e+02,7.913974375019779472e+02,6.679802183416879416e+03,1.600123998302614382e+04
7.742195219521952000e+17,1.062805337009004916e+02,1.400922488533818817e+10,2.053787771180489287e+07,9.959836616278763115e+07,1.087333208031510310e+02,7.913839414014239537e+02,6.678675914510229632e+03,1.601054272610078988e+04
7.745194519451944960e+17,1.062672474597008261e+02,1.401736636236598778e+10,2.054923069143063948e+07,9.965624786693309247e+07,1.087192834562304711e+02,7.913704557535056665e+02,6.677550188816063383e+03,1.601984727127541555e+04
7.748193819381937920e+17,1.062539676452224313e+02,1.402550941592592049e+10,2.056058567257921398e+07,9.971414077940918505e+07,1.087052533553251266e+02,7.913569805460849693e+02,6.676425005934930596e+03,1.602915361820104772e+04
7.751193119311930880e+17,1.062406942521864721e+02,1.403365404571282387e+10,2.057194265487740189e+07,9.977204489804644883e+07,1.086912304938918794e+02,7.913435157670421631e+02,6.675300365467708616e+03,1.603846176652894064e+04
7.754192419241923840e+17,1.062274272753203661e+02,1.404180025142169762e+10,2.058330163795141876e+07,9.982996022067643702e+07,1.086772148653961096e+02,7.913300614042761936e+02,6.674176267015609483e+03,1.604777171591051774e+04
7.757191719171916800e+17,1.062141667093572721e+02,1.404994803274775696e+10,2.059466262142807245e+07,9.988788674513219297e+07,1.086632064633115391e+02,7.913166174457049920e+02,6.673052710180189933e+03,1.605708346599743709e+04
7.760191019101909760e+17,1.062009125490364028e+02,1.405809738938635826e+10,2.060602560493420064e+07,9.994582446924795210e+07,1.086492052811203450e+02,7.913031838792643384e+02,6.671929694563318662e+03,1.606639701644155866e+04
7.763190319031904000e+17,1.061876647891029251e+02,1.406624832103303337e+10,2.061739058809700981e+07,1.000037733908591121e+08,1.086352113123131318e+02,7.912897606929097947e+02,6.670807219767196329e+03,1.607571236689490252e+04
7.766189618961896960e+17,1.061744234243079035e+02,1.407440082738351631e+10,2.062875757054405659e+07,1.000617335078024417e+08,1.086212245503888028e+02,7.912763478746148849e+02,6.669685285394367384e+03,1.608502951700973244e+04
7.769188918891889920e+17,1.061611884494083711e+02,1.408255490813369179e+10,2.064012655190303549e+07,1.001197048179158866e+08,1.086072449888546601e+02,7.912629454123721189e+02,6.668563891047716425e+03,1.609434846643850324e+04
7.772188218821882880e+17,1.061479598591673010e+02,1.409071056297962761e+10,2.065149753180160746e+07,1.001776873190386742e+08,1.085932726212264612e+02,7.912495532941918555e+02,6.667443036330420910e+03,1.610366921483386068e+04
7.775187518751875840e+17,1.061347376483534646e+02,1.409886779161758423e+10,2.066287050986757129e+07,1.002356810090112537e+08,1.085793074410281065e+02,7.912361715081033253e+02,6.666322720846033917e+03,1.611299176184866701e+04
7.778186818681868800e+17,1.061215218117416299e+02,1.410702659374397469e+10,2.067424548572991043e+07,1.002936858856754452e+08,1.085653494417919944e+02,7.912228000421545175e+02,6.665202944198407749e+03,1.612231610713597365e+04
7.781186118611861760e+17,1.061083123441124911e+02,1.411518696905541229e+10,2.068562245901615545e+07,1.003517019468741268e+08,1.085513986170587373e+02,7.912094388844112700e+02,6.664083705991746683e+03,1.613164225034904302e+04
7.784185418541854720e+17,1.060951092402524978e+02,1.412334891724866295e+10,2.069700142935551330e+07,1.004097291904515624e+08,1.085374549603772607e+02,7.911960880229585200e+02,6.662965005830582413e+03,1.614097019114133218e+04
7.787184718471847680e+17,1.060819124949542243e+02,1.413151243802067566e+10,2.070838239637695998e+07,1.004677676142532378e+08,1.085235184653048464e+02,7.911827474458985989e+02,6.661846843319747677e+03,1.615029992916648553e+04
7.790184018401840640e+17,1.060687221030157730e+02,1.413967753106856537e+10,2.071976535970904306e+07,1.005258172161258459e+08,1.085095891254069187e+02,7.911694171413532786e+02,6.660729218064445377e+03,1.615963146407835666e+04
7.793183318331833600e+17,1.060555380592414849e+02,1.414784419608965111e+10,2.073115031898160279e+07,1.005838779939173162e+08,1.084956669342572866e+02,7.911560970974619522e+02,6.659612129670201284e+03,1.616896479553103563e+04
7.796182618261826560e+17,1.060423603584412433e+02,1.415601243278139305e+10,2.074253727382405847e+07,1.006419499454769045e+08,1.084817518854378875e+02,7.911427873023824304e+02,6.658495577742843125e+03,1.617829992317873621e+04
7.799181918191819520e+17,1.060291889954309283e+02,1.416418224084144211e+10,2.075392622386576980e+07,1.007000330686550140e+08,1.084678439725389580e+02,7.911294877442903726e+02,6.657379561888558783e+03,1.618763684667593952e+04
7.802181218121812480e+17,1.060160239650322751e+02,1.417235361996763992e+10,2.076531716873694584e+07,1.007581273613033444e+08,1.084539431891589345e+02,7.911161984113799690e+02,6.656264081713861742e+03,1.619697556567730317e+04
7.805180518051805440e+17,1.060028652620727883e+02,1.418052656985795593e+10,2.077671010806758329e+07,1.008162328212748021e+08,1.084400495289044670e+02,7.911029192918639410e+02,6.655149136825582900e+03,1.620631607983766844e+04
7.808179817981798400e+17,1.059897128813858416e+02,1.418870109021058464e+10,2.078810504148824140e+07,1.008743494464235604e+08,1.084261629853903344e+02,7.910896503739721766e+02,6.654034726830896034e+03,1.621565838881209675e+04
7.811179117911791360e+17,1.059765668178105216e+02,1.419687718072385788e+10,2.079950196862924099e+07,1.009324772346050292e+08,1.084122835522395718e+02,7.910763916459534357e+02,6.652920851337290514e+03,1.622500249225584048e+04
7.814178417841784320e+17,1.059634270661918833e+02,1.420505484109630203e+10,2.081090088912113383e+07,1.009906161836757809e+08,1.083984112230833148e+02,7.910631430960744410e+02,6.651807509952593136e+03,1.623434838982434849e+04
