x	Ec	Ev	Ef	n	p
2250.000000	3.544184	-2.287016	0.000000	0.000000e+000	7.294297e-020
2255.000000	3.522507	-2.308693	0.000000	0.000000e+000	3.168759e-020
2260.000000	3.500829	-2.330371	0.000000	0.000000e+000	1.376559e-020
2265.000000	3.479151	-2.352049	0.000000	0.000000e+000	5.979993e-021
2270.000000	3.457474	-2.373726	0.000000	0.000000e+000	2.597804e-021
2275.000000	3.435796	-2.395404	0.000000	0.000000e+000	1.128527e-021
2280.000000	3.414119	-2.417081	0.000000	0.000000e+000	4.902503e-022
2285.000000	3.392441	-2.438759	0.000000	0.000000e+000	2.129725e-022
2290.000000	3.370764	-2.460436	0.000000	0.000000e+000	9.251866e-023
2295.000000	3.349086	-2.482114	0.000000	0.000000e+000	4.019158e-023
2300.000000	3.327408	-2.503792	0.000000	0.000000e+000	1.745986e-023
2305.000000	3.305731	-2.525469	0.000000	0.000000e+000	7.584842e-024
2310.000000	3.284053	-2.547147	0.000000	0.000000e+000	3.294976e-024
2315.000000	3.262376	-2.568824	0.000000	0.000000e+000	1.431390e-024
