x	Ec	Ev	Ef	n	p
215.900000	0.628482	-5.651518	0.000000	2.759147e+017	4.608541e-076
216.000000	0.626133	-5.653867	0.000000	2.917074e+017	4.210477e-076
216.100000	0.623784	-5.656216	0.000000	3.083860e+017	3.846787e-076
216.200000	0.621435	-5.658565	0.000000	3.259987e+017	3.514503e-076
216.300000	0.619086	-5.660914	0.000000	3.445961e+017	3.210913e-076
216.400000	0.616737	-5.663263	0.000000	3.642315e+017	2.933539e-076
216.500000	0.614388	-5.665612	0.000000	3.849611e+017	2.680118e-076
216.600000	0.612039	-5.667961	0.000000	4.068437e+017	2.448582e-076
216.700000	0.609690	-5.670310	0.000000	4.299415e+017	2.237041e-076
216.800000	0.607341	-5.672659	0.000000	4.543198e+017	2.043768e-076
216.900000	0.604991	-5.675009	0.000000	4.800472e+017	1.867187e-076
217.000000	0.602642	-5.677358	0.000000	5.071960e+017	1.705855e-076
217.100000	0.600292	-5.679708	0.000000	5.358420e+017	1.558457e-076
217.200000	0.597942	-5.682058	0.000000	5.660652e+017	1.423788e-076
217.300000	0.595592	-5.684408	0.000000	5.979494e+017	1.300751e-076
217.400000	0.593242	-5.686758	0.000000	6.315829e+017	1.188340e-076
217.500000	0.590892	-5.689108	0.000000	6.670585e+017	1.085638e-076
217.600000	0.588542	-5.691458	0.000000	7.044735e+017	9.918064e-077
217.700000	0.586192	-5.693808	0.000000	7.439305e+017	9.060796e-077
217.800000	0.583841	-5.696159	0.000000	7.855371e+017	8.277575e-077
217.900000	0.581490	-5.698510	0.000000	8.294063e+017	7.562008e-077
218.000000	0.579139	-5.700861	0.000000	8.756569e+017	6.908252e-077
218.100000	0.576788	-5.703212	0.000000	9.244138e+017	6.310970e-077
218.200000	0.574437	-5.705563	0.000000	9.758079e+017	5.765285e-077
218.300000	0.572085	-5.707915	0.000000	1.029977e+018	5.266740e-077
218.400000	0.569734	-5.710266	0.000000	1.087065e+018	4.811267e-077
218.500000	0.567382	-5.712618	0.000000	1.147225e+018	4.395144e-077
218.600000	0.565029	-5.714971	0.000000	1.210615e+018	4.014973e-077
218.700000	0.562677	-5.717323	0.000000	1.277403e+018	3.667650e-077
218.800000	0.560324	-5.719676	0.000000	1.347765e+018	3.350338e-077
218.900000	0.557971	-5.722029	0.000000	1.421884e+018	3.060445e-077
219.000000	0.555618	-5.724382	0.000000	1.499953e+018	2.795603e-077
219.100000	0.553264	-5.726736	0.000000	1.582177e+018	2.553648e-077
219.200000	0.550910	-5.729090	0.000000	1.668767e+018	2.332603e-077
219.300000	0.548556	-5.731444	0.000000	1.759948e+018	2.130664e-077
219.400000	0.546201	-5.733799	0.000000	1.855952e+018	1.946178e-077
219.500000	0.543846	-5.736154	0.000000	1.957026e+018	1.777640e-077
219.600000	0.541491	-5.738509	0.000000	2.063428e+018	1.623671e-077
219.700000	0.539135	-5.740865	0.000000	2.175427e+018	1.483012e-077
219.800000	0.536778	-5.743222	0.000000	2.293308e+018	1.354515e-077
219.900000	0.534421	-5.745579	0.000000	2.417365e+018	1.237129e-077
220.000000	0.532064	-5.747936	0.000000	2.547912e+018	1.129893e-077
220.100000	0.529706	-5.750294	0.000000	2.685275e+018	1.031931e-077
220.200000	0.527347	-5.752653	0.000000	2.829794e+018	9.424411e-078
220.300000	0.524988	-5.755012	0.000000	2.981829e+018	8.606923e-078
220.400000	0.522628	-5.757372	0.000000	3.141754e+018	7.860153e-078
220.500000	0.520268	-5.759732	0.000000	3.309964e+018	7.177991e-078
220.600000	0.517907	-5.762093	0.000000	3.486870e+018	6.554855e-078
220.700000	0.515545	-5.764455	0.000000	3.672903e+018	5.985643e-078
220.800000	0.513182	-5.766818	0.000000	3.868515e+018	5.465697e-078
220.900000	0.510819	-5.769181	0.000000	4.074180e+018	4.990758e-078
221.000000	0.508454	-5.771546	0.000000	4.290393e+018	4.556936e-078
221.100000	0.506089	-5.773911	0.000000	4.517673e+018	4.160678e-078
221.200000	0.503723	-5.776277	0.000000	4.756561e+018	3.798738e-078
221.300000	0.501356	-5.778644	0.000000	5.007628e+018	3.468147e-078
221.400000	0.498987	-5.781013	0.000000	5.271467e+018	3.166197e-078
221.500000	0.496618	-5.783382	0.000000	5.548701e+018	2.890411e-078
221.600000	0.494247	-5.785753	0.000000	5.839981e+018	2.638528e-078
221.700000	0.491875	-5.788125	0.000000	6.145987e+018	2.408479e-078
221.800000	0.489502	-5.790498	0.000000	6.467433e+018	2.198377e-078
221.900000	0.487128	-5.792872	0.000000	6.805064e+018	2.006497e-078
222.000000	0.484752	-5.795248	0.000000	7.159658e+018	1.831263e-078
